model	sut_id	target_module	repeat	cluster_status	final_status	final_class	coverage_available	mutation_available	executable_for_coverage	runnable_test_count	line_pct_raw	branch_pct_raw	mutation_score_pct_raw	line_pct_strict0	branch_pct_strict0	mutation_score_pct_strict0	mutation_total	mutation_checked	generated_tests_sha256	source_cluster_status_json	eval_status_json	nodeid_rescue_v1_applied	nodeid_rescue_v1_old_status	nodeid_rescue_v1_pass_count	nodeid_rescue_v1_fail_count	nodeid_rescue_v1_passing_nodeids	mutation_v5_applied	mutation_v5_batch_status	mutation_v5_tool_exit_code	mutation_v5_parse_source	mutation_v5_killed	mutation_v5_survived	mutation_v5_timeout	mutation_v5_suspicious	mutation_v5_skipped	mutation_v5_not_checked	mutation_v5_no_tests	mutation_v5_total	mutation_v5_logcorrected
cluster-safe-qwen2.5-coder-14b-ctx32k	black_2f	blib2to3.pgen2.token	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	5	100.0	100.0	100.0	100.0	100.0	100.0	3	3	b2d71928ee15260fd20b0cffb6ff8f786b4cef83d8a9800b40bf3584496b78f5	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	3	0	0	0	0	0	0	3	False
cluster-safe-qwen2.5-coder-14b-ctx32k	black_2f	blib2to3.pgen2.token	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	6	100.0	100.0	33.33333333333333	100.0	100.0	33.33333333333333	3	3	033f38136689b3a99c25aecf2e30ccf9828383e7a7a05fa31f63e64a84261056	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	1	2	0	0	0	0	0	3	True
cluster-safe-qwen2.5-coder-14b-ctx32k	black_2f	blib2to3.pgen2.token	5	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	e56c4a89150a94c0f938a11882231ec94f91e9fb7dbbb5fe042e2282016a759b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_2f/run_0001/0005-5/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	black_5f	blib2to3.pgen2.driver	1	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	b9ec39b0b4de29b71330f1028b3d923660cf8d9a886c65c22f4904d786d9bf0c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-1/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	black_5f	blib2to3.pgen2.driver	2	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	aa7e15eabde515048e35afa105fee5c03a448bd5aedb95ee2d5670e8b861841b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-2/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	black_5f	blib2to3.pgen2.driver	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	0a4a827e88fb989fc7ab3a68e95aa11cbf956b4d37caf9c30391b4a0feaf3656	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-3/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	black_5f	blib2to3.pgen2.driver	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	18.79	3.125	16.666666666666664	18.79	3.125	16.666666666666664	303	6	544a96757b4eaed9fa963971c99dd72a3ccd1e772a1452b17cfa149b2b25efa7	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	1	5	0	0	0	0	297	303	True
cluster-safe-qwen2.5-coder-14b-ctx32k	black_5f	blib2to3.pgen2.driver	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	270e6b423a4efd69fd84e1bc324d6d98cfd3db13beda6774538e8736dd981290	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/black_5f/run_0001/0006-5/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_1f	cookiecutter.log	1	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	db8a6bd731458c2cf8d2b460a54f3e7af62066c877935af324f67c9a5dd4f526	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-1/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_1f	cookiecutter.log	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	57.14	100.0	25.925925925925924	57.14	100.0	25.925925925925924	27	27	3fb2318a2957fc9f1505d45b2ad25b39d0fdf951f038d36adc9a193de0bdbc38	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	7	20	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_1f	cookiecutter.log	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	76.19	50.0	29.629629629629626	76.19	50.0	29.629629629629626	27	27	dbb25ee4938b787dba31820d1d6daed937f4ccfd9dca5feec28734e6311e7858	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	8	19	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_1f	cookiecutter.log	4	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	9b1dd8037a11fcfb1e1aa5fd7071bf6d4def54ba37b639557dd94f59487a9c3e	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-4/metrics/status.json	False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_1f	cookiecutter.log	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	76.19	50.0	29.629629629629626	76.19	50.0	29.629629629629626	27	27	dc806232a6fd2e00cf28190e6c467a21c011cb4fc1f5794bda609da60be3151f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_1f/run_0001/0007-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	8	19	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_3f	cookiecutter.log	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	76.19	50.0	29.629629629629626	76.19	50.0	29.629629629629626	27	27	89408377dffddeeda5258191fd02d5ae4d0afab0b9a5ffdbcbfdc151d8211567	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	8	19	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_3f	cookiecutter.log	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	76.19	50.0	29.629629629629626	76.19	50.0	29.629629629629626	27	27	a1d230e8a5f3ad1371b419c4fc2674577397abb2426a46e584fd6cbbb2b2b7ea	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	8	19	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_3f	cookiecutter.log	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			464ec3436aea6a0d8302c2b750165401604c1dbcab10e8363000adea97a996b6	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-3/status.json		False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_3f	cookiecutter.log	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	76.19	50.0	40.74074074074074	76.19	50.0	40.74074074074074	27	27	f37bd313948b35a673451ab87d8bc4a963f8b86ae08b6712adbe5ef93e592011	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	11	16	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	cookiecutter_3f	cookiecutter.log	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	100.0	100.0	62.96296296296296	100.0	100.0	62.96296296296296	27	27	d31fce3e066bdfbd16e37df54ec5a172ae242ade78d524dd4d423d74fc9c6246	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/cookiecutter_3f/run_0001/0008-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	17	10	0	0	0	0	0	27	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_1f	httpie.sessions	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	40.23	0.0	81.81818181818183	40.23	0.0	81.81818181818183	111	22	48386816d00bff31e9d8f3d8b594199fe58f678c9893f62b3287d8ec43b46afb	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	4	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_1f	httpie.sessions	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			2c5436a32362975b9da7bf456ed3c7739558cf82540edd6e363a5718cf5b809d	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-2/status.json		False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_1f	httpie.sessions	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			cd03220afd491c3d4f6477d4f66d924c4d12756ae4e0b037c8c19e9b21e83dd8	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-3/status.json		False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_1f	httpie.sessions	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	42.53	7.143	81.81818181818183	42.53	7.143	81.81818181818183	111	22	baf6f011652e2d6afc8eb7d4ae66acfb2301a83e0df513be78daa7d0e862e9b7	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	4	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_1f	httpie.sessions	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			3fb4b9333d79286a7a01d44df98fdcd564ec14a19f8c2a1e98daf29e3d59d155	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_1f/run_0001/0009-5/status.json		False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_2f	httpie.sessions	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	36.78	0.0	81.81818181818183	36.78	0.0	81.81818181818183	111	22	0d1892b51ed0a84eb660ea9d72de709fdcd6aa2bbbe8756fa1c3197daeb8fb6c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	4	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_2f	httpie.sessions	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			2f59d20e30964ee004701f4e2d93ccc046556110826aeda9aae42c3d22318f57	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-2/status.json		False					False												
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_2f	httpie.sessions	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	39.08	0.0	81.81818181818183	39.08	0.0	81.81818181818183	111	22	87bb25300d0dcb50a65ad514bdf5c5ad5c9f69da89e76c20d009a96ea648ecb9	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	4	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_2f	httpie.sessions	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	3	40.23	0.0	81.81818181818183	40.23	0.0	81.81818181818183	111	22	c3774de742418a955f310ebfe37fbaaf5c1b4c1302e849c547cebb4081d5b4d8	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	18	4	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	httpie_2f	httpie.sessions	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	54.02	17.86	40.909090909090914	54.02	17.86	40.909090909090914	111	22	3fee0048308c0291af2806719099d81115db9fe2d4b825c9156168f195c67dc6	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/httpie_2f/run_0001/0010-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	9	13	0	0	0	0	89	111	True
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	matplotlib.cbook	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	6	27.84	9.218		27.84	9.218	0.0	1939	0	a48faf02bca8b9de98dd9d159f99168f4843a88a75c68ac1cfbe993f70aeccfb	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	25.9	6.145		25.9	6.145	0.0	1939	0	be8f4c1635974df05c6811dea58ae9923afa13f5cfea670e3ce95b7b721080e8	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	matplotlib.cbook	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	3	25.79	6.145		25.79	6.145	0.0	1939	0	35294a28cd907393302db726f16ccfac714565a79a17da29b0bbaeb7261495a0	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	matplotlib.cbook	4	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	25.9	6.145		25.9	6.145	0.0	1939	0	f8ba71b7adbda2c9c8ee760ec50a84a4bc3a7f25f6ee24c692305b6571094c21	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-4/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	matplotlib.cbook	5	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	25.9	6.145		25.9	6.145	0.0	1939	0	34c84e21c35802760f54a4c11a8c7eecf7e163d3f0fac6c998d7915ee8bd1723	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-5/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	matplotlib.cbook	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	25.2	8.122		25.2	8.122	0.0	2143	0	f7a9228a105b8a2753e526f9e14d4c998515f4fc2cf86e3d031965cec04ef994	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	25.69	8.629		25.69	8.629	0.0	2143	0	f9bde1c2423ca10b0cb934ca8f66ce92427207c7587311d077a41997c5449590	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
